CODE,NAME,TOT_P,SANITATION TECH.
12905,Pharol,511,FSM
12906,Chak Taru,472,FSM
12907,Bhattodi,1936,SEWREGE
12908,Chak Laldin,435,FSM
12909,Bhangor,368,FSM
12910,Chak Dai,1321,SEWREGE
12911,Deawan,1670,SEWREGE
12912,Chohan,1903,SEWREGE
12913,Tikri Rakawalan,454,FSM
12914,Chak Lahori,815,FSM
12915,Tikr Dayalan,0,FSM
12916,Sair Rakwalan (Sair Ratnalan),1004,SEWREGE
12917,Talhar,81,FSM
12918,Khiyarian,439,FSM
12919,Dhanwalth,901,FSM
12920,Gatti,1897,SEWREGE
12921,Nagrota Lala,15,FSM
12922,Seral Chowa,295,FSM
12923,Padal,223,FSM
12924,Jasnal,732,FSM
12925,Surjan,2569,DWARTS
12926,Pelather,766,FSM
12927,Khanpur Bhawan,561,FSM
12928,Ranjit Pur,737,FSM
12929,Bhad-Rode,1660,SEWREGE
12930,Reka,375,FSM
12931,Malar,1007,SEWREGE
12932,Machhial,21,FSM
12933,Dongiyan,368,FSM
12934,Suhagni,541,FSM
12935,Ghar  Sawanabanj,1857,SEWREGE
12936,Shahpur,75,FSM
12937,Gho Manhasan,1320,SEWREGE
12938,Purmandal,1179,SEWREGE
12939,Chak Dali,749,FSM
12940,Khar Bujuh,76,FSM
12941,Nandpur Rakwalan,177,FSM
12942,Mottu (Mothi),653,FSM
12943,Khara Madhana,3115,DWARTS
12944,Gho-Manhasan,3709,DWARTS
12945,Suhawda,348,FSM
12946,Puthwar,1673,SEWREGE
12947,Chwadi,6412,DWARTS
12948,Rajoul,203,FSM
12949,Bobay,1288,SEWREGE
12950,Amwara,517,FSM
12951,Raipur Jagir,960,FSM
12952,Gasit Pur,0,FSM
12953,Fateh Pur,1600,SEWREGE
12954,Sandwan,1126,SEWREGE
12955,Thub,0,FSM
12956,Kat Walta,1856,SEWREGE
12957,Koti,1048,SEWREGE
12958,Ghar Pamasta,749,FSM
12959,Neeli,818,FSM
12960,Nandni,296,FSM
12961,Dodu Falal(Godu Fal),975,FSM
12962,Dumma,770,FSM
12963,Suhanjina,1696,SEWREGE
12964,Beraltha,733,FSM
12965,Jammu (CB),28791,DWARTS
12966,Sombli,457,FSM
12967,Chak Gandu,538,FSM
12968,Thial,487,FSM
12969,Kokdiyan,546,FSM
12970,Chhani Nanak,307,FSM
12971,Bhar Mali,586,FSM
12972,Chani Mansar,2660,DWARTS
12973,Thalwal,306,FSM
12974,Kumi,177,FSM
12975,Chak Doulat,30,FSM
12976,Thera,0,FSM
12977,Alora,799,FSM
12978,Dhannu Parol,1983,SEWREGE
12979,Chak Chanu,922,FSM
12980,Chak Sardar Attar Singh,443,FSM
12981,Najot,2039,DWARTS
12982,Pahlad Pur,1536,SEWREGE
12983,Sunal,1049,SEWREGE
12984,Taraf Khiarian,10,FSM
12985,Karpal Pur Charkan,645,FSM
12986,Pernarra,1068,SEWREGE
12987,Jumbian Bhawan,0,FSM
12988,Chalog,1518,SEWREGE
12989,Hari Pur,0,FSM
12990,Marhoon,2033,DWARTS
12991,Chak Ganeshu,484,FSM
12992,Kakrai,189,FSM
12993,Blas Pur,935,FSM
12994,Chak Lalushah,251,FSM
12995,Banjal,478,FSM
12996,Mahur Garh,634,FSM
12997,Palnun,1174,SEWREGE
12998,Makwal,2124,DWARTS
12999,Mandal,813,FSM
13000,Chak Habib,0,FSM
13001,Bhati Badighar,551,FSM
13002,Kardoh,278,FSM
13003,Chak Sheru,11,FSM
13004,Deot,969,FSM
13005,Baggan,4780,DWARTS
13006,Dharor,382,FSM
13007,Chak Burah,645,FSM
13008,Sangar,753,FSM
13009,Chak Panotra,280,FSM
13010,Kail,599,FSM
13011,Hari Pur Manhasan,526,FSM
13012,Sundla,1317,SEWREGE
13013,Tiko Teda,341,FSM
13014,Chak Surhe,622,FSM
13015,Marar Pur,529,FSM
13016,Chak Bindrali,64,FSM
13017,Jakhanu,1060,SEWREGE
13018,Singoo Tehra,0,FSM
13019,Dergarh,114,FSM
13020,Chak Jogi,35,FSM
13021,Khathar Brahmana,209,FSM
13022,Ram Bagh,572,FSM
13023,Chak Gasian,232,FSM
13024,Kachhir,1213,SEWREGE
13025,Karwal,364,FSM
13026,Kahliyan,442,FSM
13027,Sapuran Pur,512,FSM
13028,Kachir,773,FSM
13029,Birpur,6691,DWARTS
13030,Chak Bhopat,136,FSM
13031,Rakh Chidk,29,FSM
13032,Chak Nawade,150,FSM
13033,Bapanir Garh,415,FSM
13034,Mokhra,295,FSM
13035,Bapanir Garh,60,FSM
13036,Sehal,2059,DWARTS
13037,Jamudah,225,FSM
13038,Hakal,3618,DWARTS
13039,Amara,1574,SEWREGE
13040,Dangah,148,FSM
13041,Khaddi,609,FSM
13042,Lachman Pur,411,FSM
13043,Dond Pur,216,FSM
13044,Chak Malikhan,524,FSM
13045,Chak Sardar Desa Siingh,461,FSM
13046,Naki,1259,SEWREGE
13047,Lahari,2167,DWARTS
13048,Gogar,87,FSM
13049,Kartholi,314,FSM
13050,Siyara,456,FSM
13051,Kahug,2114,DWARTS
13052,Sum,928,FSM
13053,Khandwal,1529,SEWREGE
13054,Chala,633,FSM
13055,Top Manhasan,833,FSM
13056,Dheutta,1955,SEWREGE
13057,Lakhari,1465,SEWREGE
13058,Laliyal,661,FSM
13059,Badla Brahmana,112,FSM
13060,Jwala Pur,261,FSM
13061,Papar Brahmana,235,FSM
13062,Chak Ratnu,4861,DWARTS
13063,Bawaliyana,774,FSM
13064,Sukral,712,FSM
13065,Thara Kilwal(Tharai,2558,DWARTS
13066,Kaha,1128,SEWREGE
13067,Kilyal,3651,DWARTS
13068,Komala,353,FSM
13069,Rajpur Kuhlar,1459,SEWREGE
13070,Nandwal,521,FSM
13071,Sadral,501,FSM
13072,Hutt,1856,SEWREGE
13073,Ghoral,1332,SEWREGE
13074,Anand Pur,1365,SEWREGE
13075,Papar Abtara,424,FSM
13076,Billawar,1734,SEWREGE
13077,Chal Chiban,0,FSM
13078,Ucha Pind,1868,SEWREGE
13079,Nagaali,759,FSM
13080,Parthal,214,FSM
13081,Shehzad Pur Gojran,113,FSM
13082,Rakh Chatha,30,FSM
13083,Bhikarama,0,FSM
13084,Bharath Gar,674,FSM
13085,Bathari,1020,SEWREGE
13086,Phikar,861,FSM
13087,Nand Pur Gojran,0,FSM
13088,Bhoond,1110,SEWREGE
13089,Sangyal,0,FSM
13090,Chak Alam,5,FSM
13091,Bari Brahmana,33581,DWARTS
13092,Siyalag,911,FSM
13093,Dhar Jhankar,2347,DWARTS
13094,Badhyal Brahamana,6291,DWARTS
13095,Janu,1608,SEWREGE
13096,Chak Mangao (Chak Mango),231,FSM
13097,Kali Nawi,93,FSM
13098,Bagla,9034,DWARTS
13099,Sarain,458,FSM
13100,Mandli,1304,SEWREGE
13101,Amwala,1323,SEWREGE
13102,Rakh Rajpur,105,FSM
13103,Gahani Alna,208,FSM
13104,Ret,123,FSM
13105,Darap(Deop),1083,SEWREGE
13106,Kali Purani,1473,SEWREGE
13107,Makwal,2145,DWARTS
13108,Salor,1710,SEWREGE
13109,Suha Wada,1722,SEWREGE
13110,Kadyal,1196,SEWREGE
13111,Magral,7,FSM
13112,Chak Bad Kulian,0,FSM
13113,Jasour,1217,SEWREGE
13114,Chak Jajua,187,FSM
13115,Badla Denonion (Badl Deiniyar),274,FSM
13116,Dhar Dugun,3085,DWARTS
13117,Kishan Pur,1510,SEWREGE
13118,Kharian,2595,DWARTS
13119,Rajindarpura (Bagona),1566,SEWREGE
13120,Hardulivian,445,FSM
13121,Gidar Galiyan (Gadar Galiyan),791,FSM
13122,Labli,354,FSM
13123,Danna,424,FSM
13124,Billawar,4640,DWARTS
13125,Khar Khola,0,FSM
13126,Danjisdhar,1870,SEWREGE
13127,Sangral,0,FSM
13128,Sikander Pur,577,FSM
13129,Sarna,280,FSM
13130,Tilla,921,FSM
13131,Bansultan,3930,DWARTS
13132,Chak Lala,846,FSM
13133,Draman,2521,DWARTS
13134,Kheper,736,FSM
13135,Ismail Pur,794,FSM
13136,Rakh Nihalpur Simbal,0,FSM
13137,Malti,2106,DWARTS
13138,Chak Hanso,0,FSM
13139,Ramkot,2427,DWARTS
13140,Khwas Khan,277,FSM
13141,Malik Pur,2757,DWARTS
13142,Bagun,242,FSM
13143,Nari,669,FSM
13144,Kotla Manahasan,0,FSM
13145,Tondah,235,FSM
13146,Rampur,1240,SEWREGE
13147,Kherdi,191,FSM
13148,Harnotta,396,FSM
13149,Chak Chuha,852,FSM
13150,Chak Jaralan,978,FSM
13151,Kandharnu,1255,SEWREGE
13152,Siyalna,1629,SEWREGE
13153,Thantha (Than Thu),739,FSM
13154,Prithipur,862,FSM
13155,Thana,2173,DWARTS
13156,Motliyan Kalan,400,FSM
13157,Chak Agra,1640,SEWREGE
13158,Khat Mariyan,0,FSM
13159,Makhan Pur Gojran,3288,DWARTS
13160,Jandrayali,1070,SEWREGE
13161,Patiyari,153,FSM
13162,Nangal,259,FSM
13163,Gazipur,1089,SEWREGE
13164,Maralia,4889,DWARTS
13165,Gorah Salathian,4122,DWARTS
13166,Sandar,2194,DWARTS
13167,Dhande Kalan,4514,DWARTS
13168,Dodala,995,FSM
13169,Dhantah,595,FSM
13170,Kalas,1299,SEWREGE
13171,Mohmud Pur,890,FSM
13172,Kanir,123,FSM
13173,Jar Mananu,0,FSM
13174,Basi Khurd,1120,SEWREGE
13175,Galak,1923,SEWREGE
13176,Kotli Kukan,0,FSM
13177,Fatehpur Slaharian,710,FSM
13178,Rewar,238,FSM
13179,Huttar,1356,SEWREGE
13180,Nougaran,1129,SEWREGE
13181,Darsopur,1597,SEWREGE
13182,Kunu,604,FSM
13183,Sultan Pur,505,FSM
13184,Fatehpur Brahmana,596,FSM
13185,Darung,1638,SEWREGE
13186,Kard,98,FSM
13187,Shahpur Taukanwali,484,FSM
13188,Jindor Khurd,444,FSM
13189,Beli,175,FSM
13190,Nagrota,247,FSM
13191,Bag Jogian,53,FSM
13192,Dewal,1610,SEWREGE
13193,Kotli Mian Fateh,1912,SEWREGE
13194,Jed,189,FSM
13195,Theri Charai,37,FSM
13196,Mulath,177,FSM
13197,Kanhal,1618,SEWREGE
13198,Jatah,130,FSM
13199,Badhwal,741,FSM
13200,Piyor,198,FSM
13201,Samka,311,FSM
13202,Kotli Kanagoian,0,FSM
13203,Bardon,363,FSM
13204,Palli,1966,SEWREGE
13205,Raipur Syedan,926,FSM
13206,Kotli Arjan Singh,1644,SEWREGE
13207,Sangwal,1112,SEWREGE
13208,Derli,591,FSM
13209,Saror,3902,DWARTS
13210,Sodam,362,FSM
13211,Gazia,525,FSM
13212,Tutray,867,FSM
13213,Bhatiyari,1455,SEWREGE
13214,Ganda,560,FSM
13215,Rajwalta(Rajwatta),1730,SEWREGE
13216,Ratian,945,FSM
13217,Bahadur Khan,578,FSM
13218,Jhankar,1327,SEWREGE
13219,Berah,459,FSM
13220,Nand,88,FSM
13221,Dungara,2629,DWARTS
13222,Chak Abtara,952,FSM
13223,Dhorah,197,FSM
13224,Chak Murar,1628,SEWREGE
13225,Dharmkot,2271,DWARTS
13226,Kotli Shah Dola,840,FSM
13227,Need,248,FSM
13228,Langotian,1260,SEWREGE
13229,Motliyan Khurd,150,FSM
13230,Palehal,1101,SEWREGE
13231,Barotta,1376,SEWREGE
13232,Mehsian,457,FSM
13233,Kohrdhar,1069,SEWREGE
13234,Dhar Mahanpur,1320,SEWREGE
13235,Smahn,1331,SEWREGE
13236,Chak Alawal,566,FSM
13237,Choga,225,FSM
13238,Dhende Khurd,889,FSM
13239,Nihalpur Simbal,4805,DWARTS
13240,Bari Kamlia,652,FSM
13241,Kotli Charkan,1334,SEWREGE
13242,Tehr,2704,DWARTS
13243,Abdulian,0,FSM
13244,Rattan Shahab,557,FSM
13245,Nathwal,250,FSM
13246,Thikrian,429,FSM
13247,Talour,817,FSM
13248,Gawal Chorah,126,FSM
13249,Bega,644,FSM
13250,Baina Garh,376,FSM
13251,Preta,2428,DWARTS
13252,Kopri,470,FSM
13253,Markoli,395,FSM
13254,Bishna,9139,DWARTS
13255,Bathal,259,FSM
13256,Layan,265,FSM
13257,Aglidhar,1333,SEWREGE
13258,Chak Chandu,724,FSM
13259,Meluwal,713,FSM
13260,Khotian,876,FSM
13261,Brota,1042,SEWREGE
13262,Satah,424,FSM
13263,Kaunta,85,FSM
13264,Gagian,1539,SEWREGE
13265,Sarlah,40,FSM
13266,Sanour,359,FSM
13267,Samotha,209,FSM
13268,Douniyan,793,FSM
13269,Kotli Galabana,1832,SEWREGE
13270,Samilnah,215,FSM
13271,Bagamarh,982,FSM
13272,Fatwal,793,FSM
13273,Chak Shian,527,FSM
13274,Bhekari,505,FSM
13275,Darui (Daroyee),804,FSM
13276,Dhamlar,1278,SEWREGE
13277,Tanda,1268,SEWREGE
13278,Mamka,688,FSM
13279,Puro Bhan,607,FSM
13280,Harseh Dabar,2597,DWARTS
13281,Langrial,552,FSM
13282,Kagrod,1846,SEWREGE
13283,Kirpind,2919,DWARTS
13284,Chak Khana,618,FSM
13285,Kaloha,355,FSM
13286,Seri,1111,SEWREGE
13287,Baspur,487,FSM
13288,Sah,391,FSM
13289,Chanera,988,FSM
13290,Chak Talab (Chak Tahab),570,FSM
13291,Bhaddu,3901,DWARTS
13292,Muni,1117,SEWREGE
13293,Bhaw,694,FSM
13294,Palth,396,FSM
13295,Mananun,609,FSM
13296,Chak Bana Brahamana,977,FSM
13297,Rakh Badotein,467,FSM
13298,Patiyari,806,FSM
13299,Barsal Pur,216,FSM
13300,Beral,673,FSM
13301,Bagazina,872,FSM
13302,Chohala,3800,DWARTS
13303,Ranbirsinghpora,14324,DWARTS
13304,Rangpur Malanian,1346,SEWREGE
13305,Balour,782,FSM
13306,Khamb,416,FSM
13307,Dinga Amb,2501,DWARTS
13308,Rakh Barai,481,FSM
13309,Phogal,24,FSM
13310,Baletar,1111,SEWREGE
13311,Amli,239,FSM
13312,Khaur Deonian,2400,DWARTS
13313,Drawatey,396,FSM
13314,Koper,169,FSM
13315,Hadat,1271,SEWREGE
13316,Danbrah,2532,DWARTS
13317,Najwal,215,FSM
13318,Kalwal,380,FSM
13319,Kotli Mirdian,399,FSM
13320,Jhumian Brahmana(Jh,590,FSM
13321,Goran,570,FSM
13322,Palai,133,FSM
13323,Rakh Barothion,204,FSM
13324,Deoli,2876,DWARTS
13325,Rangpur Sadre,1472,SEWREGE
13326,Chorli,1367,SEWREGE
13327,Parnala,1888,SEWREGE
13328,Kishenpur,4,FSM
13329,Korutana Khurd,526,FSM
13330,Bidi Pur Jatan,248,FSM
13331,Phin Dhar,2811,DWARTS
13332,Bhoran,163,FSM
13333,Marhun,473,FSM
13334,Knabal,221,FSM
13335,Korutana Kalan,469,FSM
13336,Thandwal,237,FSM
13337,Dhalout,73,FSM
13338,Jhumian Jatan,708,FSM
13339,Budwana,314,FSM
13340,Sandeh,132,FSM
13341,Chak Mian Sahib Sin,277,FSM
13342,Jaindhar,1056,SEWREGE
13343,Samlahri,737,FSM
13344,Amwal,544,FSM
13345,Godwal,264,FSM
13346,Bhoj Pur,546,FSM
13347,Rakh Derui,0,FSM
13348,Bian,260,FSM
13349,Mahan Pora,3518,DWARTS
13350,Nihari,329,FSM
13351,Kailtri,931,FSM
13352,Panthi,754,FSM
13353,Daboh,612,FSM
13354,Ratnal,2074,DWARTS
13355,Gopwal,234,FSM
13356,Nantar,406,FSM
13357,Purana Pind,1275,SEWREGE
13358,Dher,385,FSM
13359,Sunder Pur,392,FSM
13360,Motha,607,FSM
13361,Bhangwal,671,FSM
13362,Bhorthain,2140,DWARTS
13363,Sidhar,943,FSM
13364,Paswal,140,FSM
13365,Poonda,1071,SEWREGE
13366,Pallan,1289,SEWREGE
13367,Bhadyal Qazian,2402,DWARTS
13368,Mandla,870,FSM
13369,Kotera,220,FSM
13370,Kheri,3465,DWARTS
13371,Tholori Brahmana,0,FSM
13372,Chak Mahtab Singh,210,FSM
13373,Kaloye,552,FSM
13374,Amin Pur,0,FSM
13375,Pathi,1507,SEWREGE
13376,Athyalta,1211,SEWREGE
13377,Kolan,588,FSM
13378,Karyal Brahamana,743,FSM
13379,Irazi Samba,876,FSM
13380,Chak Musa,525,FSM
13381,Badheri,902,FSM
13382,Satrayan Khurd,1949,SEWREGE
13383,Chak Jawahir Singh,192,FSM
13384,Nijabat Pur,28,FSM
13385,Tohama,180,FSM
13386,Laliyana Sri Partap,834,FSM
13387,Chanori,194,FSM
13388,Khoji Pur,898,FSM
13389,Mokhey,693,FSM
13390,Rakh Seikh Fateh  Mohamad Pur,0,FSM
13391,Samlah,500,FSM
13392,Dabeka,265,FSM
13393,Phalora,848,FSM
13394,Parei,302,FSM
13395,Laswara,2966,DWARTS
13396,Jakhale (Jak Hole),1250,SEWREGE
13397,Tholori Gojran,782,FSM
13398,Chak Aslam,882,FSM
13399,Kotli Mian Bagwan Singh,372,FSM
13400,Gondla,402,FSM
13401,Najwal,179,FSM
13402,Chak Mohdyar,1394,SEWREGE
13403,Chak Mian Sukha Sin,875,FSM
13404,Dabooj Shahzada,592,FSM
13405,Satowali,356,FSM
13406,Nawshehra,1464,SEWREGE
13407,Chandli,302,FSM
13408,Mandni,77,FSM
13409,Dablehar,3074,DWARTS
13410,Plakh,2461,DWARTS
13411,Anmbala,287,FSM
13412,Satrayan Kalan,635,FSM
13413,Devoj Kaka,630,FSM
13414,Chelak,3763,DWARTS
13415,Chak Medubasotra,129,FSM
13416,Suchet Garh,1040,SEWREGE
13417,Chak Medusadralia,273,FSM
13418,Vijay Pore,6726,DWARTS
13419,Chak Batal,0,FSM
13420,Bedi,232,FSM
13421,Daghor,720,FSM
13422,Chak Harni,320,FSM
13423,Surara,2008,DWARTS
13424,Forlain,5389,DWARTS
13425,Raipur Gojran,571,FSM
13426,Chah Bhapa,0,FSM
13427,Chak Waziro  Brahma,588,FSM
13428,Chak Bukhtawar,694,FSM
13429,Agwan,300,FSM
13430,Rehn,1393,SEWREGE
13431,Kamala,1067,SEWREGE
13432,Chhaniman Hassan,1112,SEWREGE
13433,Forest Block,0,FSM
13434,Mandi Dansal,340,FSM
13435,Chak Ratnal,0,FSM
13436,Dulehan,233,FSM
13437,Sangli,365,FSM
13438,Jar Jareialy,0,FSM
13439,Haripur,494,FSM
13440,Budha Pehel,0,FSM
13441,Samba,15914,DWARTS
13442,Shahpur Brahamana,842,FSM
13443,Baila Samba,115,FSM
13444,Karel Manhasan,1031,SEWREGE
13445,Talia,274,FSM
13446,Kutub Nizam,553,FSM
13447,Chak Suba,414,FSM
13448,Rakh Rara,24,FSM
13449,Chack Chaban Kalan,479,FSM
13450,Makhan Purcharkan,1692,SEWREGE
13451,Dharalta,1814,SEWREGE
13452,Salaher,4238,DWARTS
13453,Chak Hasal(Chak Has,574,FSM
13454,Shri Partap Singh Pora,155,FSM
13455,Jindhar Kalan,1166,SEWREGE
13456,Mandi Thalora,1129,SEWREGE
13457,Ghoman Hassan,472,FSM
13458,Bara,602,FSM
13459,Bokari,464,FSM
13460,Khushal Pur,185,FSM
13461,Arazi Badyal,0,FSM
13462,Mehlu,911,FSM
13463,Chak Qader,215,FSM
13464,Seer,472,FSM
13465,Rakh Phalora,100,FSM
13466,Chak Patyari,112,FSM
13467,Badali,755,FSM
13468,Bhatia,0,FSM
13469,Chak Chaban Khurd,416,FSM
13470,Traf Brahmana,537,FSM
13471,Raikama Huva,85,FSM
13472,Mandi Garh,693,FSM
13473,Makhdum,133,FSM
13474,Nandrol,326,FSM
13475,Chak Fatu,455,FSM
13476,Rada,1254,SEWREGE
13477,Pandiri Brahamana,949,FSM
13478,Ratwana,1089,SEWREGE
13479,Raika  Labanah,1222,SEWREGE
13480,Sadre,40,FSM
13481,Sapwal,1442,SEWREGE
13482,Bajpur,1830,SEWREGE
13483,Salladi,395,FSM
13484,Atma Pur,80,FSM
13485,Chak Keshab,183,FSM
13486,Rampur,544,FSM
13487,Chak Bala,922,FSM
13488,Katli,3997,DWARTS
13489,Chak Manga Rakwal,1689,SEWREGE
13490,Radi,1106,SEWREGE
13491,Tiba   Bhian,249,FSM
13492,Ghobarahmana,996,FSM
13493,Mandi Ghorgalian,1319,SEWREGE
13494,Rehal Dhamalian,1755,SEWREGE
13495,Madak,0,FSM
13496,Chak Tahir,801,FSM
13497,Chak Baja,649,FSM
13498,Galwal,814,FSM
13499,Balah,739,FSM
13500,Rathana,2862,DWARTS
13501,Ghodey Bhains,33,FSM
13502,Mandi Paswalian,2038,DWARTS
13503,Soja Wan,936,FSM
13504,Fatehpur Shekhan,523,FSM
13505,Abdal,989,FSM
13506,Chak Nanak,633,FSM
13507,Sungaali (Sungalaal,1107,SEWREGE
13508,Chak Diwan Bhimsain,0,FSM
13509,Chak Umra,309,FSM
13510,Balooni,478,FSM
13511,Jatwal,1423,SEWREGE
13512,Rakh Ambhtahli,1153,SEWREGE
13513,Kang,0,FSM
13514,Chak Bhana Jatan,298,FSM
13515,Mandi Keli,1787,SEWREGE
13516,Nonaath,1991,SEWREGE
13517,Ghagour,1402,SEWREGE
13518,Rehal Kalandrian,640,FSM
13519,Ghora Khwalan,1149,SEWREGE
13520,Chak Nank,253,FSM
13521,Mujua Lakhmi,493,FSM
13522,Jasaath,1164,SEWREGE
13523,Dangre,277,FSM
13524,Chhajwal,1321,SEWREGE
13525,Lalyandi,0,FSM
13526,Chak Preman,351,FSM
13527,Chak Jawahir Singh,192,FSM
13528,Langtha,513,FSM
13529,Gadwal,2388,DWARTS
13530,Pasgal,1287,SEWREGE
13531,Dwal,210,FSM
13532,Bhoman,9,FSM
13533,Chak Jawahir Singh,361,FSM
13534,Katli,1867,SEWREGE
13535,Mojoa Uttami,948,FSM
13536,Mooluwal,0,FSM
13537,Pandori Manhasan,752,FSM
13538,Balori,474,FSM
13539,Chak Wahab Din,378,FSM
13540,Rakh Haripur,34,FSM
13541,Sohanda,187,FSM
13542,Syed Garh,673,FSM
13543,Balia Monhar,0,FSM
13544,Rakh Jhang,543,FSM
13545,Mangal,567,FSM
13546,Bashohli,5945,DWARTS
13547,Said,861,FSM
13548,Rakh Mangal,297,FSM
13549,Magowali,1103,SEWREGE
13550,Chak Baglan,528,FSM
13551,Mandera,411,FSM
13552,Partab Kot,0,FSM
13553,Kotli Mafi,433,FSM
13554,Chak Daulat,426,FSM
13555,Morecha Pur,609,FSM
13556,Kapur Pur,302,FSM
13557,Chak Jagtoo,878,FSM
13558,Gulab Garh,0,FSM
13559,Poondowal,0,FSM
13560,Dillon,30,FSM
13561,Mangloor,3045,DWARTS
13562,Chak Salarian,708,FSM
13563,Chak Goran,264,FSM
13564,Chak Roi,4547,DWARTS
13565,Bhalser,519,FSM
13566,Kotli Ditta,35,FSM
13567,Chak Khod Singh,372,FSM
13568,Jhumikan,159,FSM
13569,Nanoagali(Nanowal),350,FSM
13570,Gharana,893,FSM
13571,Gharani,871,FSM
13572,Plasi,415,FSM
13573,Juthana,2043,DWARTS
13574,Bamnal,418,FSM
13575,Jhang,1009,SEWREGE
13576,Plahi,2419,DWARTS
13577,Chak Keeman,982,FSM
13578,Shahzad Pur,819,FSM
13579,Kotli Araiyan,747,FSM
13580,Chak Bhagwana,264,FSM
13581,Bera,636,FSM
13582,Bauhra,1420,SEWREGE
13583,Chelak,3763,DWARTS
13584,Tarapur,0,FSM
13585,Bidipur Salarian (Badipur Salarian),647,FSM
13586,Kalah,751,FSM
13587,Qadar Pur,329,FSM
13588,Kalyana,2506,DWARTS
13589,Chak Majra,411,FSM
13590,Sarwah,664,FSM
13591,Hansa,501,FSM
13592,Biaspur,1089,SEWREGE
13593,Chak Mahanga Gojar,265,FSM
13594,Sohaal,316,FSM
13595,Pachel,591,FSM
13596,Chak Ramchand,0,FSM
13597,Chak Girdhari,11,FSM
13598,Jarh Sarwa,31,FSM
13599,Shri Partap Singh Pora,34,FSM
13600,Mana,439,FSM
13601,Muzaffar Pur,481,FSM
13602,Karali Khurd,51,FSM
13603,Gandli,1258,SEWREGE
13604,Swankha,1771,SEWREGE
13605,Chak Jangi,195,FSM
13606,Karandi,702,FSM
13607,Harsaath,2484,DWARTS
13608,Chak Banan,199,FSM
13609,Chak Chamman,865,FSM
13610,Katlai,1087,SEWREGE
13611,Adlehar,708,FSM
13612,Ram Nagar,1165,SEWREGE
13613,Kannah,482,FSM
13614,Chan Matlani,992,FSM
13615,Manohar Gopala,326,FSM
13616,Khan Pur,1007,SEWREGE
13617,Burj Sheru,306,FSM
13618,Kothi,183,FSM
13619,Karali Kalan,957,FSM
13620,Sobar,1821,SEWREGE
13621,Marhol,539,FSM
13622,Athoon,642,FSM
13623,Parlah,2035,DWARTS
13624,Redwan Khurd,554,FSM
13625,Chak Fateh Khan,198,FSM
13626,Kore Qasba,251,FSM
13627,Chak Salarian,345,FSM
13628,Tapiyal,809,FSM
13629,Barley,349,FSM
13630,Nawan Pind,0,FSM
13631,Chak Shivo,528,FSM
13632,Sheikh Pura,432,FSM
13633,Chak Chataka,661,FSM
13634,Bahadur Pur,937,FSM
13635,Kuhal Khurd,520,FSM
13636,Kahran Wali,637,FSM
13637,Sargwal,388,FSM
13638,Kol Pur,0,FSM
13639,Kuhal Kalan,845,FSM
13640,Karyal Khurd,940,FSM
13641,Chak Katlan,20,FSM
13642,Raipur,947,FSM
13643,Behra Chak,0,FSM
13644,Dhalta,136,FSM
13645,Redwan Kalan,372,FSM
13646,Makhu Mera,6,FSM
13647,Kilich Pur,252,FSM
13648,Rahian,1439,SEWREGE
13649,Bindral,731,FSM
13650,Pindi Sarochan Kala,1229,SEWREGE
13651,Tran Disingara,312,FSM
13652,Sohag Pur,744,FSM
13653,Puwal,554,FSM
13654,Diwan Garh,1383,SEWREGE
13655,Chak Dyla,90,FSM
13656,Rajpur Jatan,434,FSM
13657,Kotla,612,FSM
13658,Chak Hiran,345,FSM
13659,Ratan Pur,299,FSM
13660,Karyal Kalan,75,FSM
13661,Jarradawan,0,FSM
13662,Arnia,9057,DWARTS
13663,Chak Balotriyan,470,FSM
13664,Chak Nazir,738,FSM
13665,Khor Salarian,1780,SEWREGE
13666,Khwas Pur,185,FSM
13667,Bhakri,884,FSM
13668,Chak Balunda,46,FSM
13669,Mohan Pur,4,FSM
13670,Gara,737,FSM
13671,Hamja,0,FSM
13672,Jajowal,357,FSM
13673,Stoora,1093,SEWREGE
13674,Koohtah,2297,DWARTS
13675,Chak Shaman,128,FSM
13676,Patta Rasana,477,FSM
13677,Dhamiyal,436,FSM
13678,Ramluh Brahmana,669,FSM
13679,Chak Ramdass,327,FSM
13680,Kotli Markalian,448,FSM
13681,Chak Jagon,0,FSM
13682,Ramgarh,5020,DWARTS
13683,Kathar,1576,SEWREGE
13684,Bhangdor,1081,SEWREGE
13685,Atay Ali,0,FSM
13686,Barota,13,FSM
13687,Bajawati,223,FSM
13688,Remluh Rasorian,7,FSM
13689,Mahal Kalandrian,531,FSM
13690,Allah,3240,DWARTS
13691,Ram Garh,57,FSM
13692,Ranjit Pur,1311,SEWREGE
13693,Ghagwal,1338,SEWREGE
13694,Maila,2041,DWARTS
13695,Chhan Kahna,201,FSM
13696,Rakh Sarkar Jar Bagni,0,FSM
13697,Chak Shera,333,FSM
13698,Jangwal,388,FSM
13699,Kajiali Kalan,252,FSM
13700,Trandi Zanbura,753,FSM
13701,Forest Block,0,FSM
13702,Keso Manhasan,983,FSM
13703,Sahrri,773,FSM
13704,Maharaj Pur,337,FSM
13705,Rajli,125,FSM
13706,Khanwal,577,FSM
13707,Bain,918,FSM
13708,Radiyal,232,FSM
13709,Jora,406,FSM
13710,Rahman Garh,0,FSM
13711,Ladwal,0,FSM
13712,Mahal Shahan,741,FSM
13713,Jarhabtal,487,FSM
13714,Panj Graian,202,FSM
